PARM_Name,PARM_Value,GPS_Status,GPS_TimeMS,GPS_Week,GPS_NSats,GPS_HDop,GPS_Lat,GPS_Lng,GPS_RelAlt,GPS_Alt,GPS_Spd,GPS_GCrs,GPS_VZ,GPS_T,IMU_TimeMS,IMU_GyrX,IMU_GyrY,IMU_GyrZ,IMU_AccX,IMU_AccY,IMU_AccZ,MSG_Message,RCIN_TimeMS,RCIN_C1,RCIN_C2,RCIN_C3,RCIN_C4,RCIN_C5,RCIN_C6,RCIN_C7,RCIN_C8,RCIN_C9,RCIN_C10,RCIN_C11,RCIN_C12,RCIN_C13,RCIN_C14,RCOU_TimeMS,RCOU_Chan1,RCOU_Chan2,RCOU_Chan3,RCOU_Chan4,RCOU_Chan5,RCOU_Chan6,RCOU_Chan7,RCOU_Chan8,BARO_TimeMS,BARO_Alt,BARO_Press,BARO_Temp,BARO_CRt,POWR_TimeMS,POWR_Vcc,POWR_VServo,POWR_Flags,CMD_TimeMS,CMD_CTot,CMD_CNum,CMD_CId,CMD_Prm1,CMD_Prm2,CMD_Prm3,CMD_Prm4,CMD_Lat,CMD_Lng,CMD_Alt,RAD_TimeMS,RAD_RSSI,RAD_RemRSSI,RAD_TxBuf,RAD_Noise,RAD_RemNoise,RAD_RxErrors,RAD_Fixed,CAM_GPSTime,CAM_GPSWeek,CAM_Lat,CAM_Lng,CAM_Alt,CAM_RelAlt,CAM_Roll,CAM_Pitch,CAM_Yaw,GPS2_Status,GPS2_TimeMS,GPS2_Week,GPS2_NSats,GPS2_HDop,GPS2_Lat,GPS2_Lng,GPS2_Alt,GPS2_Spd,GPS2_GCrs,GPS2_VZ,GPS2_T,GPS2_DSc,GPS2_DAg,IMU2_TimeMS,IMU2_GyrX,IMU2_GyrY,IMU2_GyrZ,IMU2_AccX,IMU2_AccY,IMU2_AccZ,IMU3_TimeMS,IMU3_GyrX,IMU3_GyrY,IMU3_GyrZ,IMU3_AccX,IMU3_AccY,IMU3_AccZ,AHR2_TimeMS,AHR2_Roll,AHR2_Pitch,AHR2_Yaw,AHR2_Alt,AHR2_Lat,AHR2_Lng,SIM_TimeMS,SIM_Roll,SIM_Pitch,SIM_Yaw,SIM_Alt,SIM_Lat,SIM_Lng,EKF1_TimeMS,EKF1_Roll,EKF1_Pitch,EKF1_Yaw,EKF1_VN,EKF1_VE,EKF1_VD,EKF1_PN,EKF1_PE,EKF1_PD,EKF1_GX,EKF1_GY,EKF1_GZ,EKF2_TimeMS,EKF2_AX,EKF2_AY,EKF2_AZ,EKF2_VWN,EKF2_VWE,EKF2_MN,EKF2_ME,EKF2_MD,EKF2_MX,EKF2_MY,EKF2_MZ,EKF3_TimeMS,EKF3_IVN,EKF3_IVE,EKF3_IVD,EKF3_IPN,EKF3_IPE,EKF3_IPD,EKF3_IMX,EKF3_IMY,EKF3_IMZ,EKF3_IVT,EKF4_TimeMS,EKF4_SV,EKF4_SP,EKF4_SH,EKF4_SMX,EKF4_SMY,EKF4_SMZ,EKF4_SVT,EKF4_OFN,EKF4_EFE,EKF4_FS,EKF4_DS,TERR_TimeMS,TERR_Status,TERR_Lat,TERR_Lng,TERR_Spacing,TERR_TerrH,TERR_CHeight,TERR_Pending,TERR_Loaded,UBX1_TimeMS,UBX1_Instance,UBX1_noisePerMS,UBX1_jamInd,UBX1_aPower,UBX2_TimeMS,UBX2_Instance,UBX2_ofsI,UBX2_magI,UBX2_ofsQ,UBX2_magQ,ATUN_Axis,ATUN_TuneStep,ATUN_RateMin,ATUN_RateMax,ATUN_RPGain,ATUN_RDGain,ATUN_SPGain,ATDE_Angle,ATDE_Rate,CURR_TimeMS,CURR_ThrOut,CURR_ThrInt,CURR_Volt,CURR_Curr,CURR_Vcc,CURR_CurrTot,OF_Dx,OF_Dy,OF_SQual,OF_X,OF_Y,OF_Roll,OF_Pitch,NTUN_TimeMS,NTUN_DPosX,NTUN_DPosY,NTUN_PosX,NTUN_PosY,NTUN_DVelX,NTUN_DVelY,NTUN_VelX,NTUN_VelY,NTUN_DAccX,NTUN_DAccY,CTUN_TimeMS,CTUN_ThrIn,CTUN_AngBst,CTUN_ThrOut,CTUN_DAlt,CTUN_Alt,CTUN_BarAlt,CTUN_DSAlt,CTUN_SAlt,CTUN_DCRt,CTUN_CRt,MAG_TimeMS,MAG_MagX,MAG_MagY,MAG_MagZ,MAG_OfsX,MAG_OfsY,MAG_OfsZ,MAG_MOfsX,MAG_MOfsY,MAG_MOfsZ,MAG2_TimeMS,MAG2_MagX,MAG2_MagY,MAG2_MagZ,MAG2_OfsX,MAG2_OfsY,MAG2_OfsZ,MAG2_MOfsX,MAG2_MOfsY,MAG2_MOfsZ,MAG3_TimeMS,MAG3_MagX,MAG3_MagY,MAG3_MagZ,MAG3_OfsX,MAG3_OfsY,MAG3_OfsZ,MAG3_MOfsX,MAG3_MOfsY,MAG3_MOfsZ,PM_NLon,PM_NLoop,PM_MaxT,PM_PMT,PM_I2CErr,PM_INSErr,PM_INAVErr,ATT_TimeMS,ATT_DesRoll,ATT_Roll,ATT_DesPitch,ATT_Pitch,ATT_DesYaw,ATT_Yaw,ATT_ErrRP,ATT_ErrYaw,MODE_Mode,MODE_ThrCrs,STRT_,EV_Id,D16_Id,D16_Value,DU16_Id,DU16_Value,D32_Id,D32_Value,DU32_Id,DU32_Value,DFLT_Id,DFLT_Value,ERR_Subsys,ERR_ECode
TERRAIN_SPACING,100.0,3,334242800,1905,8,1.83,-19.8611002,-43.9604351,9.85,806.15,1.8,164.97,-0.0599999986589,434390,434377,0.148564964533,0.0486505106091,-0.0185879319906,0.30619853735,0.395101070404,-9.81812286377,Frame: OCTA_QUAD,434294,1495,1501,1557,1484,1327,992,992,1504,0,0,0,0,0,0,434294,1402,1530,1572,1363,1566,1356,1410,1536,434387,9.56430912018,92753.3671875,38.59,0.477500915527,434139,5.19,5.05,3,,,,,,,,,,,,434367,38,0,100,43,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,434377,0.151244521141,0.0352676846087,-0.0121815027669,0.137876033783,0.51384472847,-9.41809463501,,,,,,,,434294,5.25,-0.06,231.57,809.029968262,-19.8611013,-43.9604339,,,,,,,,434294,5.25,-0.06,231.57,-1.66162765026,0.385953247547,-0.301967710257,-15.8046855927,-15.5260448456,-9.96779823303,0.0,0.0,0.06,434294,54,8,-41,0.0,0.0,157,-61,-139,54,0,102,434294,0.18,0.04,-0.18,0.07,0.07,-0.3,-1,-13,-10,0.0,434294,0.04,0.02,0.02,0.0,0.08,0.06,0.0,0,0,1,0,,,,,,,,,,433065,0,73,5,1,433065,0,-1,150,1,156,,,,,,,,,,434139,478,398647,1508,3077,5196,741.578918457,,,,,,,,434294,-1541.29882812,-1598.69421387,-1525.07775879,-1562.55432129,-118.485267639,26.475856781,-132.744232178,55.6953926086,96.6628570557,-64.6736602783,434387,596,1,451,10.1096906662,9.8499994278,9.56,0.0,0.0,0,24,434377,-48,158,-146,-54,1,-102,0,0,0,434377,-270,310,-126,-178,234,-387,0,0,0,,,,,,,,,,,327,4000,12927,0,0,0,0,434294,6.76,5.01,0.15,0.02,236.59,234.95,0.03,0.03,5,424,,28,,,,,,,7,149881,,,,
TERRAIN_SPACING,100.0,3,334243800,1905,8,1.83,-19.8611117,-43.9604344,9.86,806.44,0.88,184.81,-0.0799999982119,435407,435496,-0.0583601109684,0.0411949008703,0.0431843884289,-0.133058786392,-0.375506460667,-10.1837081909,Frame: OCTA_QUAD,435514,1496,1501,1557,1486,1326,993,992,1504,0,0,0,0,0,0,435514,1547,1433,1498,1555,1460,1525,1576,1471,435507,9.58723163605,92753.140625,38.57,-0.152500003576,435168,5.18,5.04,3,,,,,,,,,,,,435283,40,0,100,41,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,435496,-0.0700210183859,0.0313428193331,0.0429275855422,-0.228642165661,-0.243705034256,-9.68630981445,,,,,,,,435514,4.26,0.93,232.79,809.010009766,-19.8611135,-43.9604345,,,,,,,,435514,4.26,0.93,232.79,-0.542603492737,-0.251343637705,-0.13638702035,-17.1613502502,-15.5865526199,-9.94012546539,0.0,0.0,0.07,435514,51,9,-48,0.0,0.0,157,-61,-139,54,0,102,435514,0.05,0.05,-0.05,0.0,0.07,-0.35,-2,-10,-7,0.0,435514,0.01,0.01,0.03,0.01,0.07,0.05,0.0,0,0,1,0,,,,,,,,,,435062,0,73,6,1,435062,0,-4,96,8,97,,,,,,,,,,435168,491,403378,1511,2831,5188,750.272583008,,,,,,,,435515,-1618.2298584,-1557.30578613,-1673.50708008,-1537.97644043,21.125629425,-7.86578464508,-27.2040252686,8.95849514008,72.193572998,-18.4457073212,435507,597,1,490,10.1096906662,9.8499994278,9.58,0.0,0.0,0,14,435496,-41,162,-144,-54,1,-102,0,0,0,435496,-324,365,-112,-178,234,-387,0,0,0,,,,,,,,,,,327,4000,12927,0,0,0,0,435514,4.09,4.11,1.44,1.13,236.59,236.24,0.07,0.03,5,424,,28,,,,,,,7,149881,,,,
TERRAIN_SPACING,100.0,3,334245000,1905,8,1.83,-19.8611123,-43.9604419,9.93,806.95,2.52,312.05,-0.25,436591,436700,-0.246809989214,0.0339473187923,-0.0146479569376,-0.024428717792,-0.262307673693,-10.4837799072,Frame: OCTA_QUAD,436638,2015,1511,1557,1485,1326,993,992,1504,0,0,0,0,0,0,436638,1499,1623,1577,1427,1628,1493,1434,1572,436630,9.96831417084,92749.2890625,38.56,0.20089776814,436186,5.17,5.06,3,,,,,,,,,,,,436446,41,0,100,42,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,436700,-0.247912734747,0.0257620848715,-0.00852963700891,-0.0788183808327,0.0551768541336,-10.2241621017,,,,,,,,436638,23.88,2.08,234.2,809.010009766,-19.8611072,-43.9604458,,,,,,,,436638,23.88,2.08,234.2,2.55608201027,-2.13627243042,-0.0145536269993,-16.4596176147,-16.7687854767,-9.94553470612,0.0,0.0,0.06,436638,44,7,-42,0.0,0.0,157,-61,-139,54,0,102,436638,-0.26,0.28,0.22,0.0,0.1,0.02,-3,-15,-9,0.0,436638,0.06,0.02,0.0,0.02,0.09,0.05,0.0,0,0,1,0,,,,,,,,,,435062,0,73,6,1,435062,0,-4,96,8,97,,,,,,,,,,436186,521,408278,1482,3897,5177,759.30456543,,,,,,,,436638,-1513.66186523,-1633.19995117,-1619.67773438,-1633.93713379,371.498687744,-174.002426147,289.002868652,-163.380264282,378.278839111,-167.49571228,436630,597,32,517,10.1096906662,9.9299993515,9.96,0.0,0.0,0,9,436721,-32,110,-186,-54,1,-102,0,0,0,436721,-395,373,-165,-178,234,-387,0,0,0,,,,,,,,,,,327,4000,12927,0,0,0,0,436637,25.24,23.67,3.66,2.36,236.59,237.66,0.13,0.03,5,424,,28,,,,,,,7,149881,,,,
TERRAIN_SPACING,100.0,3,334246200,1905,8,1.83,-19.8610799,-43.9604694,10.26,807.35,3.5,323.93,-0.019999999553,437797,437845,0.280971795321,0.012161038816,0.00832385011017,0.425055116415,-0.738296568394,-10.2457914352,Frame: OCTA_QUAD,437762,1506,1502,1557,1486,1326,993,992,1504,0,0,0,0,0,0,437762,1222,1747,1702,1125,1763,1202,1144,1687,437856,10.6588468552,92742.28125,38.59,-1.15499937534,437209,5.15,5.02,3,,,,,,,,,,,,437367,42,0,100,42,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,437845,0.26263692975,0.0183988250792,0.0196943506598,0.321297883987,-0.408966183662,-9.47161769867,,,,,,,,437762,-10.94,4.17,233.95,809.329956055,-19.8610742,-43.9604728,,,,,,,,437865,-9.3,4.21,234.04,2.68589568138,-1.69549071789,0.285897225142,-12.5184001923,-19.7648963928,-10.2505950928,0.0,0.0,0.05,437865,55,7,-37,0.0,0.0,157,-61,-139,54,0,102,437865,0.33,-0.21,0.09,0.1,0.01,0.39,0,-9,-8,0.0,437865,0.06,0.02,0.03,0.0,0.05,0.05,0.0,0,0,1,0,,,,,,,,,,437061,0,72,5,1,437061,0,16,114,12,88,,,,,,,,,,437209,400,413256,1521,2337,5154,768.856872559,,,,,,,,437762,-1176.1036377,-1851.15319824,-1282.60339355,-1889.64147949,350.99987793,-115.977005005,296.331268311,-138.449966431,-52.5853347778,147.511871338,437856,597,5,466,10.1096906662,10.25,10.65,0.0,0.0,0,-28,437845,-31,196,-101,-54,1,-102,0,0,0,437845,-326,411,-79,-178,234,-387,0,0,0,,,,,,,,,,,327,4000,12927,0,0,0,0,437865,-8.38,-9.59,5.75,4.4,236.59,237.58,0.08,0.04,5,424,,28,,,,,,,7,149881,,,,
TERRAIN_SPACING,100.0,3,334247400,1905,8,1.83,-19.8610556,-43.9604816,10.07,807.04,1.91,342.58,0.0299999993294,438999,439007,-0.077000670135,-0.0582044050097,-0.0435095205903,0.50258398056,-0.413278698921,-10.8601093292,Frame: OCTA_QUAD,438983,1373,1515,1557,1487,1327,992,992,1504,0,0,0,0,0,0,438984,1354,1641,1629,1254,1674,1311,1297,1597,438975,10.0800600052,92748.140625,38.62,-0.325908601284,438230,5.18,5.02,3,,,,,,,,,,,,438283,44,0,100,40,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,439007,-0.0787158384919,-0.0549480207264,-0.0329551994801,0.424385547638,-0.255171298981,-10.4761657715,,,,,,,,438983,-3.63,2.22,232.23,809.190002441,-19.8610523,-43.9604832,,,,,,,,438983,-3.63,2.22,232.23,1.66861712933,-0.403367877007,0.0130464974791,-10.3473453522,-20.6781826019,-10.1201524734,0.0,0.0,0.05,438983,52,7,-37,0.0,0.0,157,-61,-139,54,0,102,438983,-0.03,-0.3,-0.02,0.04,-0.11,-0.04,1,-7,-7,0.0,438983,0.04,0.02,0.0,0.0,0.05,0.05,0.0,0,0,1,0,,,,,,,,,,437061,0,72,5,1,437061,0,16,114,12,88,,,,,,,,,,438230,457,417508,1518,2532,5186,776.956115723,,,,,,,,438984,-969.324035645,-1975.80151367,-1051.79077148,-2029.62365723,197.774185181,-9.88574981689,165.321426392,-24.4126243591,-13.8755607605,58.5445671082,438975,597,0,465,10.1096906662,10.0699996948,10.08,0.0,0.0,0,-6,438965,-41,179,-122,-54,1,-102,0,0,0,438966,-362,387,-99,-178,234,-387,0,0,0,,,,,,,,,,,327,4000,12927,0,0,0,0,438983,-2.58,-3.54,2.37,2.59,236.59,235.75,0.07,0.05,5,424,,28,,,,,,,7,149881,,,,
TERRAIN_SPACING,100.0,3,334248400,1905,8,1.83,-19.8610433,-43.9604773,9.97,807.05,2.46,59.39,0.199999988079,439993,440183,0.513977468014,-0.139035701752,0.17297911644,1.10544979572,0.0211807452142,-10.8430547714,Frame: OCTA_QUAD,440100,1358,1988,1557,1487,1327,992,992,1504,0,0,0,0,0,0,440100,1592,1571,1503,1492,1586,1577,1511,1484,440195,10.0943870544,92748.0,38.64,0.174828886986,439248,5.19,5.03,3,,,,,,,,,,,,439443,44,0,100,38,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,440183,0.507549464703,-0.132986709476,0.186797469854,1.0024163723,0.143709659576,-10.2744684219,,,,,,,,440100,-5.53,24.64,229.74,809.099975586,-19.8610419,-43.9604701,,,,,,,,440100,-5.53,24.64,229.74,0.787034094334,3.38276720047,-0.141229301691,-9.18482780457,-19.3107795715,-10.0329656601,0.0,0.0,0.06,440100,47,7,-39,0.0,0.0,157,-61,-139,54,0,102,440100,-0.35,-0.46,-0.18,-0.08,-0.19,-0.11,2,-10,-7,0.0,440100,0.09,0.04,0.01,0.01,0.05,0.04,0.0,0,0,1,0,,,,,,,,,,439059,0,72,4,1,439059,0,-7,105,14,90,,,,,,,,,,439248,468,422190,1510,2857,5193,785.550109863,,,,,,,,440101,-917.481811523,-1859.58520508,-948.162597656,-1932.42602539,89.1129608154,385.811859131,49.0195045471,332.483673096,250.170974731,383.914215088,440195,596,32,504,10.1096906662,9.96000003815,10.09,0.0,0.0,0,7,440183,5,180,-129,-54,1,-102,0,0,0,440183,-322,380,-99,-178,234,-387,0,0,0,,,,,,,,,,,327,4000,12927,0,0,0,0,440203,0.53,-1.97,23.23,24.08,236.59,234.95,0.14,0.04,5,424,,28,,,,,,,7,149881,,,,
TERRAIN_SPACING,100.0,3,334249600,1905,8,1.83,-19.8610252,-43.960431,10.27,806.98,5.41,65.27,0.219999998808,441208,441317,-0.0585588477552,-0.112271472812,0.0244482886046,1.43271422386,0.00747998431325,-9.9933719635,Frame: OCTA_QUAD,441335,1395,1905,1557,1487,1327,992,992,1504,0,0,0,0,0,0,441336,1558,1500,1365,1391,1521,1542,1412,1344,441328,10.8078422546,92740.75,38.62,-0.246818229556,441293,5.19,5.04,3,,,,,,,,,,,,440360,44,0,100,41,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,441317,-0.0434545502067,-0.110692903399,0.0240826494992,0.829949259758,-0.102705836296,-10.4080410004,,,,,,,,441335,-5.2,12.2,233.02,809.440002441,-19.8610195,-43.9604141,,,,,,,,441335,-5.2,12.2,233.02,2.11545443535,5.23847484589,0.0891412720084,-6.69842529297,-13.4521074295,-10.3762607574,0.0,0.0,0.08,441335,48,9,-47,0.0,0.0,157,-61,-139,54,0,102,441335,-0.23,0.01,-0.26,-0.19,-0.01,0.43,1,-8,-9,0.0,441335,0.05,0.03,0.04,0.01,0.05,0.06,0.0,0,0,1,0,,,,,,,,,,441063,0,72,5,1,441063,0,-14,110,13,89,,,,,,,,,,441293,437,431785,1508,2601,5199,803.364929199,,,,,,,,441233,-779.980651855,-1381.91564941,-752.362731934,-1443.65002441,136.11328125,561.140319824,167.411209106,499.734436035,43.8659057617,256.507629395,441328,597,7,437,10.1096906662,10.2699995041,10.8,0.0,0.0,0,-20,441317,-16,183,-121,-54,1,-102,0,0,0,441317,-291,363,-103,-178,234,-387,0,0,0,,,,,,,,,,,340,4000,12830,0,0,0,0,441335,-5.65,-4.97,12.52,12.11,236.59,237.51,0.05,0.06,5,424,,28,,,,,,,7,149881,,,,
TERRAIN_SPACING,100.0,3,334250800,1905,8,1.83,-19.8610032,-43.9603716,10.61,806.66,4.75,71.41,0.519999980927,442413,442502,0.039302457124,-0.262896031141,0.243122473359,0.829038381577,0.218808785081,-9.51500701904,Frame: OCTA_QUAD,442460,1499,1561,1557,1487,1327,992,992,1504,0,0,0,0,0,0,442460,1646,1662,1125,1209,1621,1687,1156,1176,442452,11.9797420502,92728.8671875,38.59,1.59201788902,442314,5.15,5.03,3,,,,,,,,,,,,442432,44,0,100,42,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,442502,0.0455850288272,-0.258078962564,0.260617256165,0.815838098526,0.219418168068,-9.36839008331,,,,,,,,442460,-1.64,-6.29,238.63,809.799987793,-19.8609992,-43.960359,,,,,,,,442460,-1.64,-6.29,238.63,1.44271695614,4.44443702698,0.318843454123,-4.43321180344,-7.67871856689,-10.7330570221,0.0,0.0,0.07,442460,56,8,-39,0.0,0.0,157,-61,-139,54,0,102,442460,0.36,0.31,-0.5,0.03,0.07,1.26,-1,-9,-9,0.0,442460,0.11,0.01,0.12,0.0,0.06,0.05,0.0,0,0,1,0,,,,,,,,,,441063,0,72,5,1,441063,0,-14,110,13,89,,,,,,,,,,442314,345,435637,1542,1469,5153,810.158508301,,,,,,,,442460,-565.460083008,-794.544311523,-495.095947266,-839.302612305,93.498626709,460.748291016,127.497894287,417.91998291,-45.0306854248,-30.4268341064,442452,597,1,373,10.1096906662,10.6099996567,11.97,0.0,0.0,0,-45,442442,-44,179,-122,-54,1,-102,0,0,0,442442,-302,377,-130,-178,234,-387,0,0,0,,,,,,,,,,,340,4000,12830,0,0,0,0,442460,-1.52,-1.67,-2.77,-6.42,236.59,243.16,0.19,0.07,5,424,,28,,,,,,,7,149881,,,,
TERRAIN_SPACING,100.0,3,334252000,1905,8,1.83,-19.8609955,-43.9603278,10.38,805.69,3.18,82.96,1.03999996185,443617,443674,0.0744479522109,0.0223189666867,-0.153241500258,1.17240571976,0.198909476399,-10.5773611069,Frame: OCTA_QUAD,443581,1499,1502,1557,1488,1326,992,992,1504,0,0,0,0,0,0,443581,1556,1588,1418,1423,1570,1574,1400,1441,443684,9.7562828064,92751.4375,38.57,-2.68824052811,443334,5.14,5.04,3,,,,,,,,,,,,443593,44,0,100,44,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,443674,0.0893961563706,0.00252020172775,-0.149129346013,1.33436250687,0.519238114357,-10.1327877045,,,,,,,,443581,1.11,-4.82,242.61,809.559997559,-19.8609941,-43.9603232,,,,,,,,443581,1.11,-4.82,242.61,0.171759113669,2.59473729134,0.381665825844,-3.86977982521,-3.92775082588,-10.4982023239,0.0,0.0,0.08,443581,51,9,-39,0.0,0.0,157,-61,-139,54,0,102,443581,-0.03,-0.13,-0.45,0.17,0.01,-0.35,-2,-12,-10,0.0,443581,0.07,0.03,0.03,0.01,0.08,0.06,0.0,0,0,1,0,,,,,,,,,,443065,0,72,4,1,443066,0,-7,138,7,149,,,,,,,,,,443334,455,439741,1510,2709,5149,817.670410156,,,,,,,,443581,-433.736480713,-445.608123779,-391.548950195,-460.993041992,33.0646286011,235.374282837,43.4041862488,232.984436035,4.38459777832,-60.9744796753,443684,597,1,490,10.1096906662,10.3400001526,9.75,0.0,0.0,0,-46,443674,-25,177,-130,-54,1,-102,0,0,0,443674,-330,377,-100,-178,234,-387,0,0,0,,,,,,,,,,,340,4000,12830,0,0,0,0,443691,1.53,1.45,-2.49,-4.28,238.87,246.21,0.11,0.05,5,424,,28,,,,,,,7,149881,,,,
TERRAIN_SPACING,100.0,3,334253200,1905,8,1.83,-19.8609969,-43.9603032,9.56,805.21,1.37,97.09,0.0399999991059,444810,444818,-0.0321542024612,-0.0291094407439,-0.036098703742,-0.131720453501,0.139836907387,-11.3601064682,Frame: OCTA_QUAD,444815,1499,1503,1557,1487,1327,992,992,1504,0,0,0,0,0,0,444815,1594,1559,1498,1463,1590,1563,1503,1458,444807,8.06863212585,92768.5625,38.5,-0.844322741032,444365,5.18,5.04,3,,,,,,,,,,,,444503,44,0,100,41,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,444797,-0.0278935115784,-0.0298747196794,-0.0322262942791,0.033046245575,-0.27240639925,-9.97825622559,,,,,,,,444814,2.44,-2.69,232.6,808.739990234,-19.8609965,-43.9603008,,,,,,,,444814,2.44,-2.69,232.6,-0.224166095257,1.14356315136,-0.415138870478,-4.13779211044,-1.58151733875,-9.67052745819,0.0,0.0,0.07,444814,53,8,-39,0.0,0.0,157,-61,-139,54,0,102,444814,0.02,0.01,-0.31,0.12,-0.03,-1.64,-3,-9,-9,0.0,444814,0.05,0.02,0.15,0.02,0.06,0.06,0.0,0,0,1,0,,,,,,,,,,443065,0,72,4,1,443066,0,-7,138,7,149,,,,,,,,,,444365,514,444518,1494,3379,5188,826.670288086,,,,,,,,444815,-380.238220215,-258.948181152,-377.623535156,-204.643676758,16.1150608063,47.7285308838,30.8495178223,100.630218506,7.36715888977,-79.112449646,444807,597,0,510,10.1096906662,9.56999969482,8.06,0.0,0.0,0,37,444797,-47,166,-134,-54,1,-102,0,0,0,444797,-355,373,-92,-178,234,-387,0,0,0,,,,,,,,,,,340,4000,12830,0,0,0,0,444814,2.86,2.72,-3.64,-2.53,238.87,237.18,0.07,0.04,5,424,,28,,,,,,,7,149881,,,,
TERRAIN_SPACING,100.0,3,334254400,1905,8,1.83,-19.8609989,-43.9602935,9.32,805.71,0.41,112.79,-0.569999992847,445994,446002,-0.0108242332935,-0.0172616057098,-0.00759784504771,-0.153922975063,0.067733541131,-10.3047275543,Frame: OCTA_QUAD,445939,1498,1504,1556,1488,1326,992,993,1504,0,0,0,0,0,0,445940,1579,1531,1493,1491,1556,1554,1522,1461,445931,8.2061662674,92767.1484375,38.45,0.557207524776,445388,5.19,5.05,3,,,,,,,,,,,,445656,44,0,100,39,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,446002,-0.0103597687557,-0.00174042209983,0.00139030721039,-0.347677528858,0.129347681999,-9.92063522339,,,,,,,,445939,3.44,-1.83,233.2,808.409973145,-19.8609994,-43.9602936,,,,,,,,445939,3.44,-1.83,233.2,-0.237717047334,0.262460589409,-0.555940151215,-4.455265522,-0.829160630703,-9.34580135345,0.0,0.0,0.06,445939,53,6,-37,0.0,0.0,157,-61,-139,54,0,102,445939,0.1,-0.08,-0.07,0.01,-0.07,-1.15,-3,-9,-8,0.0,445939,0.02,0.01,0.11,0.02,0.06,0.05,0.0,0,0,1,0,,,,,,,,,,445057,0,72,3,1,445057,0,-22,102,25,101,,,,,,,,,,445388,507,449608,1497,3219,5198,835.902526855,,,,,,,,445940,-374.69241333,-185.6615448,-395.744934082,-99.3787536621,21.052520752,-50.4601020813,29.3465805054,29.0366172791,32.9132804871,-85.3916702271,445931,596,0,502,10.1096906662,9.31999969482,8.2,0.0,0.0,0,68,446023,-45,164,-139,-54,1,-102,0,0,0,445920,-336,371,-106,-178,234,-387,0,0,0,,,,,,,,,,,340,4000,12830,0,0,0,0,445939,4.28,3.63,-3.17,-1.55,238.87,237.6,0.01,0.05,5,424,,28,,,,,,,7,149881,,,,
TERRAIN_SPACING,100.0,3,334255400,1905,8,1.83,-19.8610006,-43.9602928,9.47,806.5,0.21,113.76,-0.709999978542,446993,447143,-0.159313768148,0.217818856239,-0.0363189131021,0.111500315368,-0.463052541018,-9.59871292114,Frame: OCTA_QUAD,447061,1498,1504,1556,1488,1326,992,993,1503,0,0,0,0,0,0,447061,1554,1500,1497,1471,1540,1518,1515,1453,447153,8.97979259491,92759.2890625,38.44,0.601590037346,446408,5.19,5.04,3,,,,,,,,,,,,446574,44,0,100,43,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,447143,-0.147953629494,0.198763027787,-0.0421233065426,0.102851510048,-0.292846143246,-9.02606296539,,,,,,,,447161,1.95,-0.27,232.38,808.489990234,-19.8610008,-43.9602941,,,,,,,,447161,1.95,-0.27,232.38,-0.0223304498941,-0.392843574286,-0.342559278011,-4.61285305023,-0.884029388428,-9.42028141022,0.0,0.0,0.06,447161,48,6,-39,0.0,0.0,157,-61,-139,54,0,102,447161,-0.06,0.0,0.27,0.0,0.0,-0.42,-1,-8,-6,0.0,447161,0.04,0.0,0.04,0.01,0.05,0.03,0.0,0,0,1,0,,,,,,,,,,447055,0,76,4,1,447075,0,6,146,0,100,,,,,,,,,,446408,496,454617,1498,2995,5198,844.644287109,,,,,,,,447061,-374.69241333,-168.206573486,-412.379241943,-81.9069824219,37.6528015137,-86.3612060547,39.3982849121,-26.7785377502,29.2541465759,-21.790895462,447153,597,0,484,10.1096906662,9.5,8.97,0.0,0.0,0,54,447143,-46,165,-139,-54,1,-102,0,0,0,447143,-320,367,-113,-178,234,-387,0,0,0,,,,,,,,,,,340,4000,12830,0,0,0,0,447161,2.06,2.2,0.02,0.02,238.87,236.62,0.09,0.05,5,424,,28,,,,,,,7,149881,,,,
